dataset,project_broad_celltype,program,mean_score,detection_fraction
GSE149614,other/uncertain,mast,0,0
GSE149614,hepatocyte/tumor epithelial,mast,0,0
GSE149614,T/NK,endothelial,0.0985827804579114,0.166666666666667
GSE149614,monocyte/macrophage,endothelial,0.455303223383815,0.573033707865169
GSE149614,plasma,endothelial,0.946987858238194,0.9
GSE149614,B,endothelial,0.318206609601176,0.5
GSE149614,neutrophil,endothelial,0.0596448047756166,0.1
GSE149614,endothelial,endothelial,2.15563164832961,1
GSE149614,other/uncertain,endothelial,0,0
GSE149614,hepatocyte/tumor epithelial,endothelial,0,0
GSE149614,T/NK,fibroblast/mesenchymal,0.0229242329675366,0.0440251572327044
GSE149614,monocyte/macrophage,fibroblast/mesenchymal,0.0653968980167042,0.168539325842697
GSE149614,plasma,fibroblast/mesenchymal,0.184017224492781,0.4
GSE149614,B,fibroblast/mesenchymal,0.0256452252351583,0.0862068965517242
GSE149614,neutrophil,fibroblast/mesenchymal,0,0
GSE149614,endothelial,fibroblast/mesenchymal,0.219325042594472,0.5
GSE149614,other/uncertain,fibroblast/mesenchymal,0,0
GSE149614,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.0987204305554963,0.5
GSE149614,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,4.57788192667816,1
GSE149614,T/NK,hepatocyte/tumor epithelial,3.20648529854732,1
GSE149614,B,hepatocyte/tumor epithelial,3.24147480281182,1
GSE149614,plasma,hepatocyte/tumor epithelial,3.13868073073644,1
GSE149614,endothelial,hepatocyte/tumor epithelial,3.05980928144389,1
GSE149614,monocyte/macrophage,hepatocyte/tumor epithelial,3.28107825484952,1
GSE149614,other/uncertain,hepatocyte/tumor epithelial,3.39611954505363,1
GSE149614,hepatocyte/tumor epithelial,T/NK,0.650172848243741,0.826747720364742
GSE149614,T/NK,T/NK,3.36697589074566,1
GSE149614,B,T/NK,0.371370365942336,0.792207792207792
GSE149614,plasma,T/NK,0.702941396127948,1
GSE149614,endothelial,T/NK,0.288268764245544,0.75
GSE149614,monocyte/macrophage,T/NK,0.407723475882775,0.727272727272727
GSE149614,other/uncertain,T/NK,1.45249120567951,1
GSE149614,hepatocyte/tumor epithelial,B,1.23604582148107,0.996960486322189
GSE149614,T/NK,B,1.63311901087941,1
GSE149614,B,B,4.21582497236891,1
GSE149614,plasma,B,1.24798343406492,1
GSE149614,endothelial,B,1.71466950187714,1
GSE149614,monocyte/macrophage,B,3.50974724873938,1
GSE149614,other/uncertain,B,2.62340889909503,1
GSE149614,hepatocyte/tumor epithelial,plasma,0.995751757440482,0.939209726443769
GSE149614,T/NK,plasma,0.613688410020701,0.888888888888889
GSE149614,B,plasma,0.955363144310001,0.961038961038961
GSE149614,plasma,plasma,6.13585285435507,1
GSE149614,endothelial,plasma,0.831338400233672,1
GSE149614,monocyte/macrophage,plasma,0.902879338132579,0.909090909090909
GSE149614,other/uncertain,plasma,1.58091839519931,1
GSE149614,hepatocyte/tumor epithelial,monocyte/macrophage,3.02542202485155,1
GSE149614,T/NK,monocyte/macrophage,2.10759144927215,1
GSE149614,B,monocyte/macrophage,3.53903721545189,1
GSE149614,plasma,monocyte/macrophage,1.85242617265543,1
GSE149614,endothelial,monocyte/macrophage,2.08966502244059,1
GSE149614,monocyte/macrophage,monocyte/macrophage,3.97395077394555,1
GSE149614,other/uncertain,monocyte/macrophage,2.17981726131548,1
GSE149614,hepatocyte/tumor epithelial,neutrophil,0.424507044329009,0.857142857142857
GSE149614,T/NK,neutrophil,1.57919925012285,1
GSE149614,B,neutrophil,1.03177141100716,1
GSE149614,plasma,neutrophil,0.735030742197961,1
GSE149614,endothelial,neutrophil,0.260683212094807,0.916666666666667
GSE149614,monocyte/macrophage,neutrophil,0.852689544356571,0.96969696969697
GSE149614,other/uncertain,neutrophil,2.25556091731436,1
GSE149614,hepatocyte/tumor epithelial,dendritic,1.24383413450898,0.987841945288754
GSE149614,T/NK,dendritic,0.816252112406925,1
GSE149614,B,dendritic,2.32228571537333,1
GSE149614,plasma,dendritic,0.749625788393304,1
GSE149614,endothelial,dendritic,1.20816246800745,1
GSE149614,monocyte/macrophage,dendritic,2.5458641839899,0.984848484848485
GSE149614,other/uncertain,dendritic,1.92922690560687,1
GSE149614,hepatocyte/tumor epithelial,mast,0.00591204119398387,0.0212765957446809
GSE149614,T/NK,mast,0,0
GSE149614,B,mast,0.0038156998868139,0.012987012987013
GSE149614,plasma,mast,0,0
GSE149614,endothelial,mast,0,0
GSE149614,monocyte/macrophage,mast,0,0
GSE149614,other/uncertain,mast,0,0
GSE149614,hepatocyte/tumor epithelial,endothelial,0.709587787181138,0.689969604863222
GSE149614,T/NK,endothelial,0.187845004419425,0.333333333333333
GSE149614,B,endothelial,0.277401587024332,0.558441558441558
GSE149614,plasma,endothelial,0.415350706394075,1
GSE149614,endothelial,endothelial,3.35031287369462,1
GSE149614,monocyte/macrophage,endothelial,0.355307813400886,0.666666666666667
GSE149614,other/uncertain,endothelial,0.242117408878651,0.5
GSE149614,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.192368117554913,0.398176291793313
GSE149614,T/NK,fibroblast/mesenchymal,0.0467054601970404,0.111111111111111
GSE149614,B,fibroblast/mesenchymal,0.0264932903512245,0.0909090909090909
GSE149614,plasma,fibroblast/mesenchymal,0.032529422305242,0.2
GSE149614,endothelial,fibroblast/mesenchymal,0.213308911730243,0.583333333333333
GSE149614,monocyte/macrophage,fibroblast/mesenchymal,0.0203713756415296,0.0606060606060606
GSE149614,other/uncertain,fibroblast/mesenchymal,0,0
GSE149614,B,hepatocyte/tumor epithelial,1.24488570709803,0.977272727272727
GSE149614,monocyte/macrophage,hepatocyte/tumor epithelial,1.24960416130412,0.992700729927007
GSE149614,T/NK,hepatocyte/tumor epithelial,1.32639983606411,1
GSE149614,other/uncertain,hepatocyte/tumor epithelial,1.35897835982076,1
GSE149614,endothelial,hepatocyte/tumor epithelial,1.17739816703947,1
GSE149614,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,4.29727851782779,1
GSE149614,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.6241011536864,1
GSE149614,neutrophil,hepatocyte/tumor epithelial,1.34664827258168,1
GSE149614,plasma,hepatocyte/tumor epithelial,1.09273081439677,1
GSE149614,dendritic,hepatocyte/tumor epithelial,1.48361964198454,1
GSE149614,B,T/NK,0.68575460822834,0.75
GSE149614,monocyte/macrophage,T/NK,0.672179620096315,0.759124087591241
GSE149614,T/NK,T/NK,2.80697687150434,1
GSE149614,other/uncertain,T/NK,2.52333243546584,1
GSE149614,endothelial,T/NK,0.414688507181898,0.666666666666667
GSE149614,hepatocyte/tumor epithelial,T/NK,0.635262970653718,0.653846153846154
GSE149614,fibroblast/mesenchymal,T/NK,0.741740793895632,0.833333333333333
GSE149614,neutrophil,T/NK,2.62999080537962,1
GSE149614,plasma,T/NK,1.04933791366959,1
GSE149614,dendritic,T/NK,0.384305777401109,1
GSE149614,B,B,3.71663041342754,1
GSE149614,monocyte/macrophage,B,2.95662246166022,1
GSE149614,T/NK,B,1.56096722237801,0.995884773662551
GSE149614,other/uncertain,B,1.58709933448932,1
GSE149614,endothelial,B,1.65056585360673,1
GSE149614,hepatocyte/tumor epithelial,B,1.11634248437249,0.961538461538461
GSE149614,fibroblast/mesenchymal,B,2.0773889634689,1
GSE149614,neutrophil,B,1.70721964995009,1
GSE149614,plasma,B,1.28264738528956,1
GSE149614,dendritic,B,0.46933339731416,1
GSE149614,B,plasma,1.51638532966672,1
GSE149614,monocyte/macrophage,plasma,1.3977908306717,0.985401459854015
GSE149614,T/NK,plasma,1.38463769084877,0.983539094650206
GSE149614,other/uncertain,plasma,1.63049725800837,1
GSE149614,endothelial,plasma,1.22531240436528,1
GSE149614,hepatocyte/tumor epithelial,plasma,1.3396497844037,0.961538461538461
GSE149614,fibroblast/mesenchymal,plasma,1.46309712708054,1
GSE149614,neutrophil,plasma,1.5114604053637,1
GSE149614,plasma,plasma,4.38142086533076,1
GSE149614,dendritic,plasma,1.16505503672036,1
GSE149614,B,monocyte/macrophage,2.64032463262875,1
GSE149614,monocyte/macrophage,monocyte/macrophage,3.56581506433484,1
GSE149614,T/NK,monocyte/macrophage,1.54794118791522,0.983539094650206
GSE149614,other/uncertain,monocyte/macrophage,1.54839054179751,1
GSE149614,endothelial,monocyte/macrophage,1.39909470741073,1
GSE149614,hepatocyte/tumor epithelial,monocyte/macrophage,2.86170304659723,1
GSE149614,fibroblast/mesenchymal,monocyte/macrophage,2.10670468542827,1
GSE149614,neutrophil,monocyte/macrophage,1.33641258046785,1
GSE149614,plasma,monocyte/macrophage,1.10500321048602,1
GSE149614,dendritic,monocyte/macrophage,0.886383152461377,1
GSE149614,B,neutrophil,1.09057715061804,0.931818181818182
GSE149614,monocyte/macrophage,neutrophil,1.22626295966616,0.963503649635036
GSE149614,T/NK,neutrophil,1.64215562859527,0.995884773662551
GSE149614,other/uncertain,neutrophil,1.84622205019345,1
GSE149614,endothelial,neutrophil,0.421213504017131,0.833333333333333
GSE149614,hepatocyte/tumor epithelial,neutrophil,0.517129428938715,0.730769230769231
GSE149614,fibroblast/mesenchymal,neutrophil,0.423848714797837,0.666666666666667
GSE149614,neutrophil,neutrophil,2.10908508956376,1
GSE149614,plasma,neutrophil,0.905229229218453,0.9
GSE149614,dendritic,neutrophil,0.56324116834386,1
GSE149614,B,dendritic,1.73392781266905,0.886363636363636
GSE149614,monocyte/macrophage,dendritic,1.85283652199927,0.941605839416058
GSE149614,T/NK,dendritic,0.801610890266144,0.769547325102881
GSE149614,other/uncertain,dendritic,0.80153917831012,0.6
GSE149614,endothelial,dendritic,1.17505335842798,0.916666666666667
GSE149614,hepatocyte/tumor epithelial,dendritic,0.87367382705716,0.961538461538461
GSE149614,fibroblast/mesenchymal,dendritic,1.46826072012838,1
GSE149614,neutrophil,dendritic,0.756357579153273,0.8125
GSE149614,plasma,dendritic,0.499266666749721,0.8
GSE149614,dendritic,dendritic,1.49185978096395,1
GSE149614,B,mast,0.0440437480831737,0.0227272727272727
GSE149614,monocyte/macrophage,mast,0.0128432907150314,0.0291970802919708
GSE149614,T/NK,mast,0.00587423790996034,0.00823045267489712
GSE149614,other/uncertain,mast,0,0
GSE149614,endothelial,mast,0,0
GSE149614,hepatocyte/tumor epithelial,mast,0,0
GSE149614,fibroblast/mesenchymal,mast,0,0
GSE149614,neutrophil,mast,0,0
GSE149614,plasma,mast,0,0
GSE149614,dendritic,mast,0,0
GSE149614,B,endothelial,0.236104080012563,0.386363636363636
GSE149614,monocyte/macrophage,endothelial,0.28003101551626,0.489051094890511
GSE149614,T/NK,endothelial,0.0781372926750611,0.11522633744856
GSE149614,other/uncertain,endothelial,0.218104380623105,0.4
GSE149614,endothelial,endothelial,2.24847572159623,1
GSE149614,hepatocyte/tumor epithelial,endothelial,0.0308658441647988,0.0769230769230769
GSE149614,fibroblast/mesenchymal,endothelial,0.270570896980628,0.333333333333333
GSE149614,neutrophil,endothelial,0.237392810616948,0.25
GSE149614,plasma,endothelial,0.154143633267378,0.4
GSE149614,dendritic,endothelial,1.48604261949451,1
GSE149614,B,fibroblast/mesenchymal,0.0866049511293976,0.181818181818182
GSE149614,monocyte/macrophage,fibroblast/mesenchymal,0.109599065416504,0.175182481751825
GSE149614,T/NK,fibroblast/mesenchymal,0.053192911493549,0.0864197530864198
GSE149614,other/uncertain,fibroblast/mesenchymal,0,0
GSE149614,endothelial,fibroblast/mesenchymal,0.337412679878461,0.333333333333333
GSE149614,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.0842607548874353,0.230769230769231
GSE149614,fibroblast/mesenchymal,fibroblast/mesenchymal,4.12901141992435,1
GSE149614,neutrophil,fibroblast/mesenchymal,0.112213276002996,0.1875
GSE149614,plasma,fibroblast/mesenchymal,0.0936349799919235,0.2
GSE149614,dendritic,fibroblast/mesenchymal,0,0
GSE149614,monocyte/macrophage,hepatocyte/tumor epithelial,2.07661340256836,1
GSE149614,T/NK,hepatocyte/tumor epithelial,2.06181389444467,1
GSE149614,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.19794042085827,1
GSE149614,endothelial,hepatocyte/tumor epithelial,1.94349765848493,1
GSE149614,dendritic,hepatocyte/tumor epithelial,2.05155115788321,1
GSE149614,B,hepatocyte/tumor epithelial,1.97227531989093,1
GSE149614,plasma,hepatocyte/tumor epithelial,1.9098745296261,1
GSE149614,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.99583951456996,1
GSE149614,mast,hepatocyte/tumor epithelial,2.10571623797964,1
GSE149614,other/uncertain,hepatocyte/tumor epithelial,1.68196140959524,1
GSE149614,neutrophil,hepatocyte/tumor epithelial,2.10107211971147,1
GSE149614,monocyte/macrophage,T/NK,0.737640331826546,0.744186046511628
GSE149614,T/NK,T/NK,2.64360552135231,1
GSE149614,hepatocyte/tumor epithelial,T/NK,0.855308620538829,0.706349206349206
GSE149614,endothelial,T/NK,0.281852218460411,0.648648648648649
GSE149614,dendritic,T/NK,2.552132611049,1
GSE149614,B,T/NK,0.753670004382163,0.776699029126214
GSE149614,plasma,T/NK,0.688863813139677,0.777777777777778
GSE149614,fibroblast/mesenchymal,T/NK,0.12390818483292,0.44
GSE149614,mast,T/NK,0.543240721169159,1
GSE149614,other/uncertain,T/NK,0,0
GSE149614,neutrophil,T/NK,2.07418954639346,1
GSE149614,monocyte/macrophage,B,2.97564060130667,1
GSE149614,T/NK,B,1.40205725534051,0.991869918699187
GSE149614,hepatocyte/tumor epithelial,B,1.1159758482156,0.984126984126984
GSE149614,endothelial,B,1.28865966322934,1
GSE149614,dendritic,B,1.40828497795961,1
GSE149614,B,B,3.87761001337005,1
GSE149614,plasma,B,1.2762776626987,1
GSE149614,fibroblast/mesenchymal,B,0.951866263848251,0.96
GSE149614,mast,B,1.4425940250355,1
GSE149614,other/uncertain,B,1.291518585088,1
GSE149614,neutrophil,B,1.46692188284107,1
GSE149614,monocyte/macrophage,plasma,1.73737684298744,1
GSE149614,T/NK,plasma,1.71739245381994,1
GSE149614,hepatocyte/tumor epithelial,plasma,1.78023671888571,1
GSE149614,endothelial,plasma,1.59355673327271,1
GSE149614,dendritic,plasma,1.40703157918778,1
GSE149614,B,plasma,1.81772637691472,1
GSE149614,plasma,plasma,4.23211727476897,1
GSE149614,fibroblast/mesenchymal,plasma,1.52912900101331,0.96
GSE149614,mast,plasma,1.91748901559112,1
GSE149614,other/uncertain,plasma,1.41564681467262,1
GSE149614,neutrophil,plasma,1.63997365046964,1
GSE149614,monocyte/macrophage,monocyte/macrophage,3.42281897884515,1
GSE149614,T/NK,monocyte/macrophage,1.25444703110469,0.991869918699187
GSE149614,hepatocyte/tumor epithelial,monocyte/macrophage,1.69855648726043,0.992063492063492
GSE149614,endothelial,monocyte/macrophage,1.4864399455674,1
GSE149614,dendritic,monocyte/macrophage,1.90595611579319,1
GSE149614,B,monocyte/macrophage,2.69619773582625,1
GSE149614,plasma,monocyte/macrophage,1.18977909494559,0.972222222222222
GSE149614,fibroblast/mesenchymal,monocyte/macrophage,1.22861252469252,1
GSE149614,mast,monocyte/macrophage,2.07838620181011,1
GSE149614,other/uncertain,monocyte/macrophage,1.9718867971682,1
GSE149614,neutrophil,monocyte/macrophage,1.5107673152477,1
GSE149614,monocyte/macrophage,neutrophil,1.04460940888995,0.930232558139535
GSE149614,T/NK,neutrophil,1.52941135817396,1
GSE149614,hepatocyte/tumor epithelial,neutrophil,0.732557637934038,0.833333333333333
GSE149614,endothelial,neutrophil,0.299556292304123,0.864864864864865
GSE149614,dendritic,neutrophil,1.77365361682727,1
GSE149614,B,neutrophil,1.08191620102161,0.990291262135922
GSE149614,plasma,neutrophil,0.569965207978727,0.777777777777778
GSE149614,fibroblast/mesenchymal,neutrophil,0.203225932648012,0.68
GSE149614,mast,neutrophil,0.324692351012534,0.5
GSE149614,other/uncertain,neutrophil,0,0
GSE149614,neutrophil,neutrophil,1.91641466800855,1
GSE149614,monocyte/macrophage,dendritic,1.59124479277764,0.976744186046512
GSE149614,T/NK,dendritic,0.37870732813005,0.577235772357724
GSE149614,hepatocyte/tumor epithelial,dendritic,0.919113342196444,0.80952380952381
GSE149614,endothelial,dendritic,1.13698031523591,1
GSE149614,dendritic,dendritic,2.83168591869256,1
GSE149614,B,dendritic,1.6104229725254,0.883495145631068
GSE149614,plasma,dendritic,0.573122242937366,0.75
GSE149614,fibroblast/mesenchymal,dendritic,1.53134476760682,1
GSE149614,mast,dendritic,1.1670106813817,1
GSE149614,other/uncertain,dendritic,0,0
GSE149614,neutrophil,dendritic,0.14367035691128,0.333333333333333
GSE149614,monocyte/macrophage,mast,0.0430327989213986,0.0930232558139535
GSE149614,T/NK,mast,0.0252887566737709,0.040650406504065
GSE149614,hepatocyte/tumor epithelial,mast,0.0174162993649824,0.0555555555555556
GSE149614,endothelial,mast,0.0229011773174948,0.0810810810810811
GSE149614,dendritic,mast,0,0
GSE149614,B,mast,0.0391842868554487,0.106796116504854
GSE149614,plasma,mast,0.0790495714866549,0.194444444444444
GSE149614,fibroblast/mesenchymal,mast,0.0227806234285228,0.08
GSE149614,mast,mast,6.04818154700812,1
GSE149614,other/uncertain,mast,0,0
GSE149614,neutrophil,mast,0,0
GSE149614,monocyte/macrophage,endothelial,0.631040553187838,0.604651162790698
GSE149614,T/NK,endothelial,0.081692879080201,0.146341463414634
GSE149614,hepatocyte/tumor epithelial,endothelial,0.296253432985524,0.380952380952381
GSE149614,endothelial,endothelial,2.3938436647807,1
GSE149614,dendritic,endothelial,0,0
GSE149614,B,endothelial,0.244846208478641,0.456310679611651
GSE149614,plasma,endothelial,0.411257944371206,0.416666666666667
GSE149614,fibroblast/mesenchymal,endothelial,0.371901946281672,0.68
GSE149614,mast,endothelial,0,0
GSE149614,other/uncertain,endothelial,1.85003297628056,1
GSE149614,neutrophil,endothelial,0.0834214925990912,0.333333333333333
GSE149614,monocyte/macrophage,fibroblast/mesenchymal,0.239599027611942,0.372093023255814
GSE149614,T/NK,fibroblast/mesenchymal,0.0872755610631159,0.186991869918699
GSE149614,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.559361745532428,0.571428571428571
GSE149614,endothelial,fibroblast/mesenchymal,0.408196650786832,0.567567567567568
GSE149614,dendritic,fibroblast/mesenchymal,0,0
GSE149614,B,fibroblast/mesenchymal,0.184351356081702,0.388349514563107
GSE149614,plasma,fibroblast/mesenchymal,0.337520388578961,0.416666666666667
GSE149614,fibroblast/mesenchymal,fibroblast/mesenchymal,2.9791201386357,1
GSE149614,mast,fibroblast/mesenchymal,0,0
GSE149614,other/uncertain,fibroblast/mesenchymal,0,0
GSE149614,neutrophil,fibroblast/mesenchymal,0.14367035691128,0.333333333333333
GSE149614,monocyte/macrophage,hepatocyte/tumor epithelial,0.724201313385942,0.89622641509434
GSE149614,T/NK,hepatocyte/tumor epithelial,0.607154357176623,0.795744680851064
GSE149614,B,hepatocyte/tumor epithelial,0.642897924749601,0.910714285714286
GSE149614,other/uncertain,hepatocyte/tumor epithelial,0.476255174051994,0.714285714285714
GSE149614,neutrophil,hepatocyte/tumor epithelial,0.533053824006208,0.75
GSE149614,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,5.3562925002818,1
GSE149614,endothelial,hepatocyte/tumor epithelial,0.883287610202076,0.916666666666667
GSE149614,plasma,hepatocyte/tumor epithelial,0.593275848642195,0.875
GSE149614,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.31079442667464,1
GSE149614,monocyte/macrophage,T/NK,1.14687147208147,0.905660377358491
GSE149614,T/NK,T/NK,2.92210575695451,1
GSE149614,B,T/NK,0.827367141108087,0.928571428571429
GSE149614,other/uncertain,T/NK,2.27315445648601,0.928571428571429
GSE149614,neutrophil,T/NK,2.4920643027073,0.96875
GSE149614,hepatocyte/tumor epithelial,T/NK,0.641446855075789,0.75
GSE149614,endothelial,T/NK,0.343493779594508,0.75
GSE149614,plasma,T/NK,0.75887265614712,1
GSE149614,fibroblast/mesenchymal,T/NK,0.227187564214781,1
GSE149614,monocyte/macrophage,B,2.74706575195877,1
GSE149614,T/NK,B,1.48134270597595,0.991489361702128
GSE149614,B,B,4.1130506962903,1
GSE149614,other/uncertain,B,1.67439087178465,1
GSE149614,neutrophil,B,1.71117539691272,0.96875
GSE149614,hepatocyte/tumor epithelial,B,0.689113319756706,0.75
